Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,290,6,P:System.Windows.Forms.Control.Location,,,,,"this.cbConveyorSpeed.Location = new System.Drawing.Point(17, 344);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,285,6,T:System.Windows.Forms.ComboBox,,,,,"this.cbConveyorSpeed.Items.AddRange(new object[] {              ""150"",              ""250"",              ""375"",              ""750""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,285,6,T:System.Windows.Forms.ComboBox.ObjectCollection,,,,,"this.cbConveyorSpeed.Items.AddRange(new object[] {              ""150"",              ""250"",              ""375"",              ""750""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,285,6,P:System.Windows.Forms.ComboBox.Items,,,,,"this.cbConveyorSpeed.Items.AddRange(new object[] {              ""150"",              ""250"",              ""375"",              ""750""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,285,6,M:System.Windows.Forms.ComboBox.ObjectCollection.AddRange(System.Object[]),,,,,"this.cbConveyorSpeed.Items.AddRange(new object[] {              ""150"",              ""250"",              ""375"",              ""750""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,284,6,T:System.Windows.Forms.ComboBox,,,,,this.cbConveyorSpeed.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,284,6,P:System.Windows.Forms.ListControl.FormattingEnabled,,,,,this.cbConveyorSpeed.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,280,6,T:System.Windows.Forms.Label,,,,,"this.label6.Text = ""Conveyor speed"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,280,6,P:System.Windows.Forms.Label.Text,,,,,"this.label6.Text = ""Conveyor speed"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,279,6,T:System.Windows.Forms.Label,,,,,this.label6.TabIndex = 34;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,279,6,P:System.Windows.Forms.Control.TabIndex,,,,,this.label6.TabIndex = 34;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,278,6,T:System.Windows.Forms.Label,,,,,"this.label6.Size = new System.Drawing.Size(84, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,278,6,P:System.Windows.Forms.Control.Size,,,,,"this.label6.Size = new System.Drawing.Size(84, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,277,6,T:System.Windows.Forms.Label,,,,,"this.label6.Name = ""label6"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,277,6,P:System.Windows.Forms.Control.Name,,,,,"this.label6.Name = ""label6"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,276,6,T:System.Windows.Forms.Label,,,,,"this.label6.Location = new System.Drawing.Point(14, 328);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,276,6,P:System.Windows.Forms.Control.Location,,,,,"this.label6.Location = new System.Drawing.Point(14, 328);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,275,6,T:System.Windows.Forms.Label,,,,,this.label6.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,275,6,P:System.Windows.Forms.Label.AutoSize,,,,,this.label6.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,271,6,T:System.Windows.Forms.ComboBox,,,,,"this.cbMeasureFrom.Text = ""Manta"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,271,6,P:System.Windows.Forms.ComboBox.Text,,,,,"this.cbMeasureFrom.Text = ""Manta"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,270,6,T:System.Windows.Forms.ComboBox,,,,,this.cbMeasureFrom.TabIndex = 35;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,270,6,P:System.Windows.Forms.Control.TabIndex,,,,,this.cbMeasureFrom.TabIndex = 35;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,269,6,T:System.Windows.Forms.ComboBox,,,,,"this.cbMeasureFrom.Size = new System.Drawing.Size(125, 21);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,269,6,P:System.Windows.Forms.Control.Size,,,,,"this.cbMeasureFrom.Size = new System.Drawing.Size(125, 21);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,268,6,T:System.Windows.Forms.ComboBox,,,,,"this.cbMeasureFrom.Name = ""cbMeasureFrom"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,268,6,P:System.Windows.Forms.Control.Name,,,,,"this.cbMeasureFrom.Name = ""cbMeasureFrom"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,267,6,T:System.Windows.Forms.ComboBox,,,,,"this.cbMeasureFrom.Location = new System.Drawing.Point(17, 395);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,267,6,P:System.Windows.Forms.Control.Location,,,,,"this.cbMeasureFrom.Location = new System.Drawing.Point(17, 395);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,264,6,T:System.Windows.Forms.ComboBox,,,,,"this.cbMeasureFrom.Items.AddRange(new object[] {              ""Nova"",              ""Manta""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,264,6,T:System.Windows.Forms.ComboBox.ObjectCollection,,,,,"this.cbMeasureFrom.Items.AddRange(new object[] {              ""Nova"",              ""Manta""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,264,6,P:System.Windows.Forms.ComboBox.Items,,,,,"this.cbMeasureFrom.Items.AddRange(new object[] {              ""Nova"",              ""Manta""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,264,6,M:System.Windows.Forms.ComboBox.ObjectCollection.AddRange(System.Object[]),,,,,"this.cbMeasureFrom.Items.AddRange(new object[] {              ""Nova"",              ""Manta""});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,263,6,T:System.Windows.Forms.ComboBox,,,,,this.cbMeasureFrom.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,263,6,P:System.Windows.Forms.ListControl.FormattingEnabled,,,,,this.cbMeasureFrom.FormattingEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,259,6,T:System.Windows.Forms.Label,,,,,"this.label7.Text = ""Measure from"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,259,6,P:System.Windows.Forms.Label.Text,,,,,"this.label7.Text = ""Measure from"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,258,6,T:System.Windows.Forms.Label,,,,,this.label7.TabIndex = 36;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,258,6,P:System.Windows.Forms.Control.TabIndex,,,,,this.label7.TabIndex = 36;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,257,6,T:System.Windows.Forms.Label,,,,,"this.label7.Size = new System.Drawing.Size(71, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,257,6,P:System.Windows.Forms.Control.Size,,,,,"this.label7.Size = new System.Drawing.Size(71, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,256,6,T:System.Windows.Forms.Label,,,,,"this.label7.Name = ""label7"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,256,6,P:System.Windows.Forms.Control.Name,,,,,"this.label7.Name = ""label7"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,255,6,T:System.Windows.Forms.Label,,,,,"this.label7.Location = new System.Drawing.Point(14, 379);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,255,6,P:System.Windows.Forms.Control.Location,,,,,"this.label7.Location = new System.Drawing.Point(14, 379);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,254,6,T:System.Windows.Forms.Label,,,,,this.label7.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,254,6,P:System.Windows.Forms.Label.AutoSize,,,,,this.label7.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,250,6,T:System.Windows.Forms.Button,,,,,this.btnAdd.Click += new System.EventHandler(this.btnAdd_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,250,6,E:System.Windows.Forms.Control.Click,,,,,this.btnAdd.Click += new System.EventHandler(this.btnAdd_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,249,6,T:System.Windows.Forms.Button,,,,,this.btnAdd.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,249,6,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btnAdd.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,248,6,T:System.Windows.Forms.Button,,,,,"this.btnAdd.Text = ""Add"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,248,6,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.btnAdd.Text = ""Add"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,247,6,T:System.Windows.Forms.Button,,,,,this.btnAdd.TabIndex = 37;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,247,6,P:System.Windows.Forms.Control.TabIndex,,,,,this.btnAdd.TabIndex = 37;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,246,6,T:System.Windows.Forms.Button,,,,,"this.btnAdd.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,246,6,P:System.Windows.Forms.Control.Size,,,,,"this.btnAdd.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,245,6,T:System.Windows.Forms.Button,,,,,"this.btnAdd.Name = ""btnAdd"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,245,6,P:System.Windows.Forms.Control.Name,,,,,"this.btnAdd.Name = ""btnAdd"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,244,6,T:System.Windows.Forms.Button,,,,,"this.btnAdd.Location = new System.Drawing.Point(641, 418);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,244,6,P:System.Windows.Forms.Control.Location,,,,,"this.btnAdd.Location = new System.Drawing.Point(641, 418);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,240,6,T:System.Windows.Forms.TextBox,,,,,this.tbFile.TextChanged += new System.EventHandler(this.tbFile_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,240,6,E:System.Windows.Forms.Control.TextChanged,,,,,this.tbFile.TextChanged += new System.EventHandler(this.tbFile_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,239,6,T:System.Windows.Forms.TextBox,,,,,this.tbFile.TabIndex = 38;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,239,6,P:System.Windows.Forms.Control.TabIndex,,,,,this.tbFile.TabIndex = 38;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,238,6,T:System.Windows.Forms.TextBox,,,,,"this.tbFile.Size = new System.Drawing.Size(383, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,238,6,P:System.Windows.Forms.Control.Size,,,,,"this.tbFile.Size = new System.Drawing.Size(383, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,237,6,T:System.Windows.Forms.TextBox,,,,,"this.tbFile.Name = ""tbFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,237,6,P:System.Windows.Forms.Control.Name,,,,,"this.tbFile.Name = ""tbFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,236,6,T:System.Windows.Forms.TextBox,,,,,"this.tbFile.Location = new System.Drawing.Point(284, 320);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,236,6,P:System.Windows.Forms.Control.Location,,,,,"this.tbFile.Location = new System.Drawing.Point(284, 320);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,232,6,T:System.Windows.Forms.Button,,,,,this.btnFile.Click += new System.EventHandler(this.btnFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,232,6,E:System.Windows.Forms.Control.Click,,,,,this.btnFile.Click += new System.EventHandler(this.btnFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,231,6,T:System.Windows.Forms.Button,,,,,this.btnFile.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,231,6,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btnFile.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,230,6,T:System.Windows.Forms.Button,,,,,"this.btnFile.Text = ""..."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,230,6,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.btnFile.Text = ""..."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,229,6,T:System.Windows.Forms.Button,,,,,this.btnFile.TabIndex = 39;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,229,6,P:System.Windows.Forms.Control.TabIndex,,,,,this.btnFile.TabIndex = 39;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,228,6,T:System.Windows.Forms.Button,,,,,"this.btnFile.Size = new System.Drawing.Size(39, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,228,6,P:System.Windows.Forms.Control.Size,,,,,"this.btnFile.Size = new System.Drawing.Size(39, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,227,6,T:System.Windows.Forms.Button,,,,,"this.btnFile.Name = ""btnFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,227,6,P:System.Windows.Forms.Control.Name,,,,,"this.btnFile.Name = ""btnFile"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,226,6,T:System.Windows.Forms.Button,,,,,"this.btnFile.Location = new System.Drawing.Point(673, 318);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,226,6,P:System.Windows.Forms.Control.Location,,,,,"this.btnFile.Location = new System.Drawing.Point(673, 318);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,222,6,T:System.Windows.Forms.ProgressBar,,,,,this.progressBarAdd.TabIndex = 40;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,222,6,P:System.Windows.Forms.Control.TabIndex,,,,,this.progressBarAdd.TabIndex = 40;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,221,6,T:System.Windows.Forms.ProgressBar,,,,,"this.progressBarAdd.Size = new System.Drawing.Size(328, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,221,6,P:System.Windows.Forms.Control.Size,,,,,"this.progressBarAdd.Size = new System.Drawing.Size(328, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,220,6,T:System.Windows.Forms.ProgressBar,,,,,"this.progressBarAdd.Name = ""progressBarAdd"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,220,6,P:System.Windows.Forms.Control.Name,,,,,"this.progressBarAdd.Name = ""progressBarAdd"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,219,6,T:System.Windows.Forms.ProgressBar,,,,,"this.progressBarAdd.Location = new System.Drawing.Point(288, 418);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,219,6,P:System.Windows.Forms.Control.Location,,,,,"this.progressBarAdd.Location = new System.Drawing.Point(288, 418);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,215,6,T:System.Windows.Forms.Label,,,,,this.lblState.TabIndex = 41;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,215,6,P:System.Windows.Forms.Control.TabIndex,,,,,this.lblState.TabIndex = 41;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,214,6,T:System.Windows.Forms.Label,,,,,"this.lblState.Size = new System.Drawing.Size(0, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,214,6,P:System.Windows.Forms.Control.Size,,,,,"this.lblState.Size = new System.Drawing.Size(0, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,213,6,T:System.Windows.Forms.Label,,,,,"this.lblState.Name = ""lblState"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,213,6,P:System.Windows.Forms.Control.Name,,,,,"this.lblState.Name = ""lblState"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,212,6,T:System.Windows.Forms.Label,,,,,"this.lblState.Location = new System.Drawing.Point(285, 398);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,212,6,P:System.Windows.Forms.Control.Location,,,,,"this.lblState.Location = new System.Drawing.Point(285, 398);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,211,6,T:System.Windows.Forms.Label,,,,,this.lblState.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,JitterTestAnalyser\JitterTestAnalyser.csproj,File,JitterTestAnalyser\Form1.Designer.cs,211,6,P:System.Windows.Forms.Label.AutoSize,,,,,this.lblState.AutoSize = true;
